Accident_Index,Vehicle_Type
201506K096075,9
201506K096103,9
201506K096107,9
201506K096107,9
201506K096125,9
201506K096125,3
201506K096139,9
201506K096139,9
201506K096139,9
201506K096145,3
201506K096145,9
201506K096147,9
201506K096177,9
201506K096180,4
201506K096182,9
201506K096182,9
201506K096182,9
201506K096182,9
201506K096184,9
201506K096184,9
201506K096184,9
201506K096184,9
201506K096257,9
201506K096257,9
201506K096257,9
201506K096275,9
201506K096275,90
201506K096301,9
201506K096301,9
201506K096301,9
201506K096323,9
201506K096323,9
201506K096323,9
201506K096355,21
201506K096355,1
201506K096426,9
201506K096426,9
201506K096469,9
201506K096469,19
201506K096473,9
201506K096473,19
201506K096473,9
201506K096473,9
201506K096483,9
201506K096483,9
201506K096680,90
201506K096680,3
201506K096683,9
201506K096693,90
201506K096693,9
201506K096709,9
201506K096709,9
201506K096741,9
201506K096753,9
201506K096753,9
201506K096806,9
201506K096847,9
201506K097005,9
201506K097005,9
201506K097062,19
201506K097106,9
201506K097330,9
201506K097330,1
201506K097366,9
201506K097366,9
201506K097470,9
201506K097470,1
201506K097524,9
201506K097588,9
201506K097600,9
201506K097600,9
201506K097658,9
201506K097658,9
201506K097658,9
201506K097680,9
201506K097680,9
201506K097685,9
201506K097755,9
201506K097755,21
201506K097771,9
201506K097771,9
201506K097897,9
201506K097897,9
201506K097940,9
201506K097946,9
201506K097950,9
201506K097950,9
201506K097950,9
201506K097961,9
201506K097961,1
201506K097970,9
201506K097970,5
201506K098127,9
201506K098127,9
201506K098127,9
201506K098138,5
201506K098163,9
201506K098173,9
201506K098173,8
201506K098179,9
201506K098179,9
201506K098199,9
201506K098199,1
201506K098219,9
201506K098224,9
201506K098224,4
201506K098284,9
201506K098307,9
201506K098307,1
201506K098311,9
201506K098311,9
201506K098369,19
201506K098369,9
201506K098383,9
201506K098401,9
201506K098401,9
201506K098411,19
201506K098413,9
201506K098413,4
201506K098443,9
201506K098479,9
201506K098479,9
201506K098652,9
201506K098652,9
201506K098652,9
201506K098669,1
201506K098669,9
201506K098740,19
201506K098745,9
201506K098763,9
201506K098763,9
201506K098763,9
201506K098793,9
201506K098793,9
201506K098818,11
201506K098844,9
201506K098844,9
201506K098844,9
201506K098861,1
201506K098861,9
201506K098870,9
201506K098870,9
201506K098883,9
201506K098883,9
201506K098897,4
201506K098932,9
201506K098932,1
201506K098972,9
201506K098972,9
201506K099028,9
201506K099028,9
201506K099087,9
201506K099090,9
201506K099090,9
201506K099090,9
201506K099123,9
201506K099139,9
201506K099139,9
201506K099139,19
201506K099139,9
201506K099227,9
201506K099227,1
201506K099293,9
201506K099293,9
201506K099293,9
201506K099309,9
201506K099309,8
201506K099329,9
201506K099600,9
201506K099615,1
201506K099615,9
201506K099766,9
201506K099766,9
201506K099780,9
201506K099780,1
201506K099789,9
201506K099789,9
201506K099820,9
201506K099820,9
201506K099879,9
201506K099895,9
201506K099895,9
201506K099895,9
201506K099993,9
201506K099993,9
201506KN01025,5
201506L000175,9
201506L000175,2
201506L000227,21
201506L000227,9
201506L000360,9
201506L000360,9
201506L000360,9
201506L000484,9
201506L000484,9
201506L000685,9
201506L000685,5
201506L000688,9
201506L000688,9
201506L000688,9
201506L000688,9
201506L000691,9
201506L000691,5
201506L000699,19
201506L000727,9
201506L000727,9
201506L000727,9
201506L000727,9
201506L001057,9
201506L001057,9
201506L001057,9
201506L001060,9
201506L001060,9
201506L001083,9
201506L001083,9
201506L001130,9
201506L001130,1
201506L001315,9
201506L001315,9
201506L001325,5
201506L001325,9
201506L001348,9
201506L001348,4
201506L001518,9
201506L001525,9
201506L001525,5
201506L001562,9
201506L001630,9
201506L001630,9
201506L001716,2
201506L001737,9
201506L001737,9
201506L001840,9
201506L001840,5
201506L002005,9
201506L002005,3
201506L002163,9
201506L002163,9
201506L002218,5
201506L002218,9
201506L002222,9
201506L002222,1
201506L002231,9
201506L002244,5
201506L002261,9
201506L002261,9
201506L002269,9
201506L002269,1
201506L002387,3
201506L002387,9
201506L002406,9
201506L002494,9
201506L002541,9
201506L002599,9
201506L002599,9
201506L002608,9
201506L002608,9
201506L002608,19
201506L002608,9
201506L002615,9
201506L002615,9
201506L002615,9
201506L002745,90
201506L002745,9
201506L002745,9
201506L002786,9
201506L002831,8
201506L002831,1
201506L002875,9
201506L002875,3
201506L002931,9
201506L002931,9
201506L002945,9
201506L002970,1
201506L002970,9
201506L003012,1
201506L003012,9
201506L003015,9
201506L003015,9
201506L003015,9
201506L003016,9
201506L003016,9
201506L003020,9
201506L003020,9
201506L003143,9
201506L003143,9
201506L003321,9
201506L003321,9
201506L003382,9
201506L003382,9
201506L003399,9
201506L003399,9
201506L003490,3
201506L003490,9
201506L003490,9
201506L003508,9
201506L003508,9
201506L003508,9
201506L003952,9
201506L004143,9
201506L004147,9
201506L004147,9
201506L004200,9
201506L004267,9
201506L004267,9
201506L004316,9
201506L004316,9
201506L004423,9
201506L004423,9
201506L004458,21
201506L004458,9
201506L004458,9
201506L004527,9
201506L004527,5
201506L004547,21
201506L004612,4
201506L004612,9
201506L004613,9
201506L004619,9
201506L004619,9
201506L004636,9
201506L004636,1
201506L004721,90
201506L004721,90
201506L004801,9
201506L004801,5
201506L004891,3
201506L004891,9
201506L004891,9
201506L004905,19
201506L004905,9
201506L004905,9
201506L004919,9
201506L004919,9
201506L005092,9
201506L005385,9
201506L005489,9
201506L005788,19
201506L005788,9
201506L005808,9
201506L005808,5
201506L006263,5
201506L006263,9
201506L006359,9
201506L006359,2
201506L006361,9
201506L006361,1
201506L006362,9
201506L006362,9
201506L006452,9
201506L006452,9
201506L006458,9
201506L006476,9
201506L006476,3
201506L006647,9
201506L006647,9
201506L006647,19
201506L006662,9
201506L006662,3
201506L006719,1
201506L006719,9
201506L006781,9
201506L006781,9
201506L006843,9
201506L007062,9
201506L007142,9
201506L007142,9
201506L007311,9
201506L007311,9
201506L007409,3
201506L007409,9
201506L007409,9
201506L007441,9
201506L007441,1
201506L007444,1
201506L007444,9
201506L007447,9
201506L007447,5
201506L007485,9
201506L007485,4
201506L007526,9
201506L007606,9
201506L007606,9
201506L007672,9
201506L007672,9
201506L007785,9
201506L007785,3
201506L007816,11
201506L007830,9
201506L007830,1
201506L008034,9
201506L008034,9
201506L008034,19
201506L008044,9
201506L008044,9
201506L008068,19
201506L008073,9
201506L008073,9
201506L008079,9
201506L008079,8
201506L008171,9
201506L008171,9
201506L008182,1
201506L008182,9
201506L008333,9
201506L008333,1
201506L008369,19
201506L008372,3
201506L008523,9
201506L008523,9
201506L008528,9
201506L008563,9
201506L008649,3
201506L008649,9
201506L008668,21
201506L008668,9
201506L008682,9
201506L008709,9
201506L008709,8
201506L008936,9
201506L008936,1
201506L008939,11
201506L009142,19
201506L009142,9
201506L009191,9
201506L009191,2
201506L009192,9
201506L009220,9
201506L009254,9
201506L009290,9
201506L009290,1
201506L009374,9
201506L009401,9
201506L009401,9
201506L009454,9
201506L009486,9
201506L009486,9
201506L009564,9
201506L009583,8
201506L009583,9
201506L009586,9
201506L009746,9
201506L009746,9
201506L009775,9
201506L009775,9
201506L009775,9
201506L009777,9
201506L009777,3
201506L009784,9
201506L009784,9
201506L009785,9
201506L009787,9
201506L009787,9
201506L009791,9
201506L009791,19
201506L009797,9
201506L009816,9
201506L009816,9
201506L009837,9
201506L009896,9
201506L010202,4
201506L010202,9
201506L010210,9
201506L010400,9
201506L010400,9
201506L095362,8
201506L095554,9
201506L095554,9
201506L095813,9
201506L095828,9
201506L095828,1
201506L095915,19
201506L095915,9
201506L095957,9
201506L095957,9
201506L095957,9
201506L096106,9
201506L096106,3
201506L096106,9
201506L096108,9
201506L096108,5
201506L096108,9
201506L096127,9
201506L096127,9
201506L096129,9
201506L096129,9
201506L096129,9
201506L096175,9
201506L096183,9
201506L096183,19
201506L096298,9
201506L096298,9
201506L096309,9
201506L096309,9
201506L096324,9
201506L096324,9
201506L096324,9
201506L096437,9
201506L096497,9
201506L096517,90
201506L096517,9
201506L096532,3
201506L096532,9
201506L096536,9
201506L096536,9
201506L096580,9
201506L096580,9
201506L096646,9
201506L096696,9
201506L096701,9
201506L096701,9
201506L096712,9
201506L096712,9
201506L096769,9
201506L096844,9
201506L096844,9
201506L096928,21
201506L097032,9
201506L097032,2
201506L097082,9
201506L097082,3
201506L097126,9
201506L097157,9
201506L097165,9
201506L097165,9
201506L097181,9
201506L097181,9
201506L097188,9
201506L097188,9
201506L097199,9
201506L097199,9
201506L097209,9
201506L097239,9
201506L097321,8
201506L097321,2
201506L097321,9
201506L097341,9
201506L097341,21
201506L097404,9
201506L097404,1
201506L097445,9
201506L097445,9
201506L097505,9
201506L097509,9
201506L097509,5
201506L097622,9
201506L097622,9
201506L097668,9
201506L097668,4
201506L097676,9
201506L097676,3
201506L097686,9
201506L097686,11
201506L097688,9
201506L097717,9
201506L097726,9
201506L097726,1
201506L097767,19
201506L097767,9
201506L097820,9
201506L097820,9
201506L097833,9
201506L097833,1
201506L097872,19
201506L097884,3
201506L097884,9
201506L097917,9
201506L097917,5
201506L097945,9
201506L097945,9
201506L097945,9
201506L097945,9
201506L098084,9
201506L098084,9
201506L098112,9
201506L098112,9
201506L098154,9
201506L098154,9
201506L098154,9
201506L098252,9
201506L098252,9
201506L098363,20
201506L098363,9
201506L098400,9
201506L098400,9
201506L098400,9
201506L098428,9
201506L098440,9
201506L098440,5
201506L098447,9
201506L098447,9
201506L098465,9
201506L098465,1
201506L098468,9
201506L098718,9
201506L098718,9
201506L098718,9
201506L098771,9
201506L098771,9
201506L098807,9
201506L098829,9
201506L098829,1
201506L098866,9
201506L098904,9
201506L098904,9
201506L098904,9
201506L098924,9
201506L098924,9
201506L098924,9
201506L098969,9
201506L098969,5
201506L099229,9
201506L099229,9
201506L099229,9
201506L099234,9
201506L099282,9
201506L099323,9
201506L099323,9
201506L099323,2
201506L099380,9
201506L099380,1
201506L099574,9
201506L099574,9
201506L099608,9
201506L099617,9
201506L099624,9
201506L099624,9
201506L099659,9
201506L099659,3
201506L099672,9
201506L099672,9
201506L099790,9
201506L099822,9
201506L099822,1
201506L099899,9
201506L099899,9
201506L099931,9
201506L988772,9
201506L988772,5
201506LF07097,9
201506LF07097,9
201506M000527,9
201506M000527,9
201506M000659,3
201506M000659,9
201506M000692,9
201506M000692,9
201506M000692,9
201506M000699,9
201506M000699,1
201506M000708,9
201506M000708,1
201506M000715,9
201506M000715,3
201506M000820,9
201506M000881,90
201506M000881,1
201506M000959,9
201506M000959,9
201506M000959,19
201506M001016,9
201506M001048,9
201506M001076,9
201506M001076,1
201506M001259,9
201506M001259,9
201506M001278,9
201506M001278,9
201506M001352,9
201506M001352,8
201506M001372,90
201506M001372,1
201506M001391,9
201506M001391,9
201506M001428,9
201506M001428,9
201506M001429,9
201506M001429,9
201506M001451,9
201506M001474,9
201506M001498,9
201506M001554,9
201506M001554,9
201506M001559,9
201506M001559,1
201506M001787,9
201506M001901,9
201506M001901,9
201506M001906,9
201506M001906,1
201506M001916,21
201506M001916,9
201506M001954,9
201506M001954,1
201506M002012,9
201506M002012,1
201506M002109,9
201506M002109,9
201506M002152,9
201506M002152,1
201506M002159,9
201506M002159,9
201506M002188,9
201506M002188,9
201506M002191,9
201506M002191,9
201506M002191,9
201506M002228,9
201506M002228,4
201506M002272,9
201506M002272,9
201506M002272,9
201506M002398,8
201506M002474,9
201506M002474,9
201506M002493,9
201506M002493,9
201506M002526,9
201506M002526,9
201506M002571,9
201506M002571,9
201506M002574,9
201506M002574,9
201506M002677,5
201506M002677,19
201506M002749,9
201506M002749,9
201506M002749,9
201506M002777,9
201506M002777,11
201506M002853,1
201506M002853,9
201506M002907,9
201506M002907,9
201506M003074,9
201506M003074,3
201506M003093,9
201506M003093,9
201506M003141,9
201506M003173,9
201506M003173,1
201506M003284,9
201506M003284,9
201506M003305,9
201506M003354,9
201506M003354,9
201506M003412,9
201506M003412,1
201506M003416,9
201506M003416,9
201506M003462,1
201506M003462,9
201506M003491,11
201506M003494,9
201506M003545,8
201506M003570,9
201506M003570,9
201506M003595,9
201506M003595,9
201506M003659,9
201506M003730,9
201506M003731,9
201506M003731,9
201506M003837,9
201506M003837,9
201506M003848,9
201506M003848,1
201506M003874,9
201506M003874,1
201506M003949,19
201506M003949,9
201506M003995,9
201506M004000,9
201506M004000,9
201506M004000,9
201506M004031,9
201506M004031,9
201506M004303,9
201506M004303,9
201506M004319,9
201506M004319,9
201506M004446,9
201506M004446,3
201506M004595,9
201506M004595,9
201506M004621,9
201506M004621,1
201506M004634,9
201506M004634,1
201506M004688,11
201506M004688,8
201506M004773,9
201506M004773,5
201506M004773,9
201506M004790,9
201506M004790,9
201506M004830,9
201506M004830,9
201506M004830,9
201506M004854,9
201506M004854,3
201506M004929,9
201506M004929,1
201506M004987,9
201506M004987,1
201506M004987,1
201506M005007,9
201506M005453,9
201506M005453,9
201506M005493,9
201506M005493,1
201506M005496,9
201506M005520,9
201506M005520,9
201506M005533,9
201506M005533,9
201506M005542,9
201506M005542,9
201506M005552,9
201506M005556,9
201506M005556,9
201506M005610,9
201506M005610,9
201506M005653,19
201506M005653,9
201506M005654,9
201506M005654,9
201506M005656,9
201506M005656,1
201506M005673,9
201506M005682,9
201506M005682,9
201506M005805,9
201506M005805,1
201506M005854,9
201506M005854,9
201506M005854,8
201506M005873,9
201506M005955,9
201506M005955,4
201506M006004,9
201506M006004,9
201506M006105,9
201506M006105,1
201506M006106,9
201506M006158,9
201506M006158,1
201506M006341,9
201506M006341,3
201506M006480,9
201506M006480,9
201506M006508,9
201506M006508,3
201506M006523,9
201506M006523,9
201506M006554,9
201506M006554,20
201506M006611,8
201506M006611,1
201506M006633,1
201506M006633,9
201506M006670,9
201506M006670,9
201506M006701,9
201506M006701,9
201506M006722,9
201506M006722,9
201506M006809,9
201506M006848,9
201506M006848,9
201506M006977,1
201506M007073,9
201506M007073,5
201506M007107,9
201506M007308,9
201506M007308,1
201506M007565,90
201506M007594,9
201506M007594,9
201506M007702,9
201506M007734,9
201506M007734,5
201506M007863,9
201506M007863,1
201506M007909,9
201506M007909,9
201506M007933,9
201506M007933,19
201506M008124,9
201506M008124,5
201506M008281,9
201506M008281,3
201506M008374,8
201506M008374,1
201506M008485,9
201506M008485,9
201506M008694,9
201506M008694,1
201506M008754,9
201506M008983,9
201506M008983,9
201506M008983,9
201506M008984,1
201506M008984,9
201506M009018,19
201506M009018,9
201506M009204,9
201506M009204,9
201506M009225,9
201506M009406,9
201506M009406,19
201506M009406,9
201506M009406,9
201506M009411,9
201506M009411,1
201506M009442,9
201506M009563,9
201506M009563,11
201506M009569,9
201506M009569,9
201506M009573,9
201506M009573,9
201506M009573,5
201506M009678,1
201506M009678,9
201506M009847,9
201506M009847,9
201506M009859,9
201506M009890,9
201506M009906,9
201506M009906,5
201506M009916,9
201506M009916,9
201506M010026,2
201506M010026,19
201506M010191,9
201506M010191,9
201506M010191,9
201506M010226,4
201506M010249,9
201506M010255,8
201506M010255,9
201506M010318,9
201506M010318,9
201506M010318,9
201506M010318,9
201506M010397,9
201506M010397,19
201506M010397,9
201506M010437,19
201506M010675,9
201506M011305,9
201506M011354,9
201506M011354,9
201506M011354,9
201506M011402,9
201506M011402,1
201506M095579,9
201506M095579,9
201506M096063,9
201506M096167,9
201506M096167,1
201506M096170,9
201506M096170,3
201506M096187,9
201506M096211,9
201506M096211,1
201506M096325,9
201506M096417,9
201506M096417,9
201506M096511,9
201506M096511,21
201506M096551,9
201506M096553,20
201506M096553,3
201506M096556,9
201506M096556,9
201506M096598,9
201506M096598,1
201506M096645,9
201506M096645,9
201506M096686,9
201506M096686,9
201506M096735,3
201506M096735,9
201506M096751,9
201506M096751,1
201506M096779,9
201506M096779,1
201506M096820,9
201506M096820,1
201506M097055,9
201506M097113,9
201506M097113,9
201506M097113,9
201506M097127,9
201506M097127,9
201506M097159,9
201506M097159,1
201506M097202,9
201506M097294,9
201506M097294,9
201506M097303,9
201506M097303,9
201506M097314,9
201506M097314,9
201506M097314,9
201506M097385,9
201506M097385,21
201506M097436,9
201506M097436,9
201506M097537,21
201506M097660,9
201506M097669,90
201506M097669,9
201506M097673,1
201506M097673,9
201506M097701,9
201506M097704,4
201506M097704,9
201506M097727,9
201506M097841,21
201506M097841,9
201506M097890,9
201506M097890,5
201506M097928,9
201506M097928,1
201506M097937,9
201506M097955,9
201501BS70001,19
201501BS70002,9
201501BS70004,9
201501BS70005,9
201501BS70008,1
201501BS70008,9
201501BS70009,3
201501BS70009,19
201501BS70010,9
201501BS70010,1
201501BS70011,9
201501BS70011,9
201501BS70012,9
201501BS70012,5
201501BS70013,8
201501BS70013,8
201501BS70014,9
201501BS70014,9
201501BS70015,1
201501BS70016,4
201501BS70016,1
201501BS70017,9
201501BS70018,11
201501BS70019,11
201501BS70020,9
201501BS70020,1
201501BS70022,4
201501BS70022,8
201501BS70023,9
201501BS70024,5
201501BS70024,9
201501BS70026,11
201501BS70027,9
201501BS70029,1
201501BS70029,9
201501BS70030,19
201501BS70030,9
201501BS70033,8
